date,precip,tmax,tmin,tmean,trange,srad,vpd
2012-12-24,0,17.9,4.35,11.125,13.549999999999999,245.45,413.55
2012-12-25,0,15.31,4.63,9.97,10.68,205.93,519.49
2012-12-26,0,15.89,1.06,8.475,14.83,267.92,311.85
2012-12-27,0,14.47,0,7.235,14.47,266.51,300.26
2012-12-28,0,14,-1.49,6.255,15.49,280.45,258.26
2012-12-29,0,17.19,-1.17,8.010000000000002,18.36,307.69,218.33
2012-12-30,0,13.79,3.05,8.42,10.739999999999998,217.01,456.2
2013-01-01,0,12.55,-2.68,4.9350000000000005,15.23,268.55,501.29
2013-01-02,0,16.62,-0.34,8.14,16.96,283.98,595.62
2013-01-03,0,16.76,1.64,9.200000000000001,15.120000000000001,264.24,687.68
2013-01-04,0,15.97,1.49,8.73,14.48,258.38,680.16
2013-01-05,0,16.77,-1.05,7.859999999999999,17.82,294.72,565.64
2013-01-06,0,18.03,0.74,9.385,17.290000000000003,289.4,644.18
2013-01-07,0,15.1,-0.28,7.41,15.379999999999999,273.09,598.18
2013-01-08,0,18.16,-1.26,8.45,19.42,310.43,548.09
2013-01-09,0,21.38,0.56,10.969999999999999,20.82,318.63,605.65
2013-01-10,0,18.42,3.07,10.745000000000001,15.350000000000001,271.85,761.5
2013-01-11,0,13.06,1.26,7.16,11.8,229.9,668.8
2013-01-12,0,10.77,-5.46,2.655,16.23,292.73,406.74
2013-01-13,0,9.88,-6.6,1.6400000000000006,16.48,297.41,372.74
2013-01-14,0,7.46,-5.12,1.17,12.58,249.98,417.51
2013-01-15,0,9.41,-7.78,0.815,17.19,308.03,340.33
2013-01-16,0,15.16,-5.3,4.93,20.46,333.13,404.88
2013-01-17,0,21.96,-0.75,10.605,22.71,343.21,530.97
2013-01-18,0,22.87,2.78,12.825000000000001,20.09,325.94,690.97
2013-01-19,0,23.01,1.68,12.345,21.330000000000002,337.13,630.07
2013-01-20,0,23.18,2.45,12.815,20.73,334.56,665.9
2013-01-21,0,25.17,3.41,14.290000000000001,21.76,341.29,696.55
2013-01-22,0,26,5.34,15.67,20.66,333.82,798.41
2013-01-23,0,26.54,5.9,16.22,20.64,335.03,824.94
2013-01-24,0.38,22.1,10.79,16.445,11.310000000000002,225.49,1293.65
2013-01-25,0,24.08,10.04,17.06,14.04,268.05,1199.75
2013-01-26,19.16,19.37,12.58,15.975000000000001,6.790000000000001,108.27,1456.41
2013-01-27,5.51,19.88,12.69,16.285,7.1899999999999995,114.67,1466.79
2013-01-28,12.97,16.86,7.66,12.26,9.2,149.55,1047.55
2013-01-29,0.5,13.64,2.73,8.185,10.91,237.93,742.9
2013-01-30,0,15.85,0.25,8.05,15.6,311.79,621.8
2013-01-31,0,18,1.32,9.66,16.68,324.19,671.65
2013-02-01,0,21.12,2.49,11.805,18.630000000000003,342.73,730.38
2013-02-02,0,23.09,4.13,13.61,18.96,344.01,820.72
2013-02-03,0,21.12,9.74,15.43,11.38,243.01,1206.17
2013-02-04,0,22.58,7.61,15.094999999999999,14.969999999999999,302.76,1044.14
2013-02-05,0,23.55,6.54,15.045,17.01,330.55,970.43
2013-02-06,0,23.03,7.73,15.38,15.3,311.27,1052.42
2013-02-07,0,22.71,6.26,14.485,16.450000000000003,330.77,951.83
2013-02-08,0,20.48,7.2,13.84,13.280000000000001,292.64,1014.93
2013-02-09,0,15.82,5.77,10.795,10.05,242.02,920.18
2013-02-10,0,15.77,1.17,8.469999999999999,14.6,326.51,664.65
2013-02-11,0,12.66,1.85,7.255,10.81,266.65,697.78
2013-02-12,0,13.97,-1.37,6.300000000000001,15.34,347.11,552.5
2013-02-13,0,17.31,-1.33,7.989999999999999,18.64,383.85,554.05
2013-02-14,0,19.94,0.25,10.095,19.69,392.8,614.2
2013-02-15,0,24.15,4.19,14.17,19.959999999999997,391.87,790.37
2013-02-16,0,25.92,6.12,16.02,19.8,390.95,893.97
2013-02-17,0,24.64,4.59,14.615,20.05,398.62,803.56
2013-02-18,0,23.74,3.57,13.655,20.169999999999998,404.29,747.73
2013-02-19,0,22.87,5.33,14.100000000000001,17.54,381.22,864.83
2013-02-20,7.76,16.79,4.05,10.42,12.739999999999998,241.74,815.83
2013-02-21,1,14.67,1.25,7.96,13.42,347.17,552.63
2013-02-22,0,16.03,3.2,9.615,12.830000000000002,341.29,609.86
2013-02-23,0,18.47,2,10.235,16.47,398.84,488.96
2013-02-24,0,16.08,5.07,10.575,11.009999999999998,306.06,724.9
2013-02-25,0,17.45,-0.83,8.31,18.279999999999998,424.84,386.56
2013-02-26,0,19.33,0.27,9.799999999999999,19.06,430.79,402.19
2013-02-27,0,19.19,1.14,10.165000000000001,18.05,418.91,436.39
2013-02-28,0,21.13,1.24,11.184999999999999,19.89,437.76,413.11
2013-03-01,0,24.94,2,13.47,22.94,462.01,394.04
2013-03-02,0,28.58,4.54,16.56,24.04,467.25,442.88
2013-03-03,0,26.51,5.87,16.19,20.64,443.59,521.12
2013-03-04,0,24.62,8.97,16.795,15.65,381.76,741.35
2013-03-05,0,26.4,7.05,16.724999999999998,19.349999999999998,433.98,565.83
2013-03-06,0,27.46,8.43,17.945,19.03,429.58,617.27
2013-03-07,0,26.87,7.1,16.985,19.770000000000003,441.47,552.7
2013-03-08,13.89,22.05,8.24,15.145,13.81,263.12,901.19
2013-03-09,11.4,14.81,4.93,9.870000000000001,9.88,205.55,867.81
2013-03-10,0,20.59,3.28,11.935,17.31,420.68,607.69
2013-03-11,0,23.22,4.63,13.924999999999999,18.59,434.55,637.81
2013-03-12,0,27.56,6.44,17,21.119999999999997,460.14,667.77
2013-03-13,0,30.87,8.82,19.845,22.05,463.71,756.86
2013-03-14,0,33.69,9.62,21.654999999999998,24.07,478.76,760.9
2013-03-15,0,32.97,10.85,21.91,22.119999999999997,462.3,850.75
2013-03-16,0,31.81,10.91,21.36,20.9,452.53,872.79
2013-03-17,0,30.44,11.03,20.735,19.410000000000004,438.4,907
2013-03-18,0,29.59,9.92,19.755,19.67,445.89,836.94
2013-03-19,0,28.4,11.6,20,16.799999999999997,406.58,1000.94
2013-03-20,0,29.25,11.06,20.155,18.189999999999998,434.07,832.82
2013-03-21,0,29.29,13.44,21.365,15.85,396.6,1002.51
2013-03-22,0,28.56,11.19,19.875,17.369999999999997,426.5,821.14
2013-03-23,0,26.94,9.96,18.450000000000003,16.98,423.29,771.89
2013-03-24,0,26.27,6.25,16.259999999999998,20.02,471.6,552.38
2013-03-25,0,28.71,6.75,17.73,21.96,492.95,532.01
2013-03-26,0,31.74,9.62,20.68,22.119999999999997,489.58,626.88
2013-03-27,0,30.83,11.96,21.395,18.869999999999997,447.92,800.81
2013-03-28,0,30.57,11.87,21.22,18.700000000000003,448.06,795.73
2013-03-29,0,31.17,10.59,20.880000000000003,20.580000000000002,476.67,684.19
2013-03-30,0,30.18,13.5,21.84,16.68,416.7,940.67
2013-03-31,0,32.04,10.41,21.225,21.63,494.75,641.76
2013-04-01,0,29.83,13.52,21.674999999999997,16.31,417.16,939.01
2013-04-02,0,28.56,9.28,18.919999999999998,19.28,474.32,640.69
2013-04-03,0,29.8,10.96,20.380000000000003,18.84,466.13,716.3
2013-04-04,0,32.42,11,21.71,21.42,500.45,648.98
2013-04-05,0,32.39,15.1,23.745,17.29,436.84,966.73
2013-04-06,0,31.6,13.14,22.37,18.46,461.93,811.7
2013-04-07,0,31.88,12.58,22.23,19.299999999999997,475.36,756.57
2013-04-08,0,29.63,14.05,21.84,15.579999999999998,409.08,973.49
2013-04-09,1.8,24.48,10.53,17.505,13.950000000000001,384.69,850.28
2013-04-10,0,23.43,7.94,15.685,15.489999999999998,423.07,684.99
2013-04-11,0,28.96,7.75,18.355,21.21,514.35,530.63
2013-04-12,0,29.54,9,19.27,20.54,506.49,580.5
2013-04-13,0,32.55,9.9,21.224999999999998,22.65,531.04,564.24
2013-04-14,0,32.2,12.87,22.535,19.330000000000005,487.7,753.11
2013-04-15,0,31.45,14.19,22.82,17.259999999999998,455.11,882.67
2013-04-16,0,28.91,13.77,21.34,15.14,418.58,946.05
2013-04-17,0,24.63,11.78,18.205,12.85,375.41,939.73
2013-04-18,0,23.45,8.22,15.835,15.229999999999999,436.08,669.42
2013-04-19,0,28.28,7.83,18.055,20.450000000000003,522.9,516.8
2013-04-20,0,32.11,7.73,19.92,24.38,562.81,447.62
2013-04-21,0,34.11,10.97,22.54,23.14,546.24,561.7
2013-04-22,0,35.1,12.53,23.815,22.57,537.32,626.46
2013-04-23,0,33.96,13.62,23.79,20.340000000000003,509.82,721.82
2013-04-24,0,33.29,13.47,23.38,19.82,504.59,726.3
2013-04-25,0,30,15.5,22.75,14.5,408.64,1043.68
2013-04-26,0,32.74,10.83,21.785,21.910000000000004,539.71,561.82
2013-04-27,0,35.84,13.66,24.75,22.180000000000003,543.17,580.98
2013-04-28,0,37.5,14.19,25.845,23.310000000000002,553.45,602.84
2013-04-29,0,38.86,15.34,27.1,23.52,552.11,652.48
2013-04-30,0,38.03,18.11,28.07,19.92,508.21,787.47
2013-05-01,0,34.84,14.55,24.695,20.290000000000003,519.48,618.24
2013-05-02,0,34.65,16.55,25.6,18.099999999999998,485.61,708.84
2013-05-03,0,33.3,17.71,25.505,15.589999999999996,441.18,766.67
2013-05-04,0,35.85,15.54,25.695,20.310000000000002,521.96,661.44
2013-05-05,0,34.09,18.33,26.21,15.760000000000005,445.41,798.97
2013-05-06,0,31.48,17.22,24.35,14.260000000000002,418.74,741.69
2013-05-07,0,29.6,14.27,21.935000000000002,15.330000000000002,447.94,606.36
2013-05-08,0,28.47,14.54,21.505,13.93,418.91,617.57
2013-05-09,0,30.56,16.1,23.33,14.459999999999997,428.31,687.34
2013-05-10,0,33.59,15.46,24.525000000000002,18.130000000000003,496.58,658.19
2013-05-11,0,35.3,17.76,26.53,17.539999999999996,484.56,769.38
2013-05-12,0,36.61,18.57,27.59,18.04,492.26,811.84
2013-05-13,0,38.81,18.57,28.69,20.240000000000002,523.89,812.29
2013-05-14,0,39.3,21.14,30.22,18.159999999999997,490.48,962.28
2013-05-15,0,38.57,21.02,29.795,17.55,480.94,955.33
2013-05-16,0,38.31,18.73,28.520000000000003,19.580000000000002,514.78,820.81
2013-05-17,0,35.84,17.15,26.495,18.690000000000005,503.64,738.21
2013-05-18,0,33.97,19.72,26.845,14.25,418.79,876.88
2013-05-19,0,35.24,17.42,26.330000000000002,17.82,491.73,751.55
2013-05-20,0,35.65,18.88,27.265,16.77,474,829.29
2013-05-21,0,37.34,15.62,26.48,21.720000000000006,550.57,665.27
2013-05-22,0,39.3,16.66,27.979999999999997,22.639999999999997,558.45,714.17
2013-05-23,0,38.05,17.62,27.835,20.429999999999996,532.35,761.99
2013-05-24,0,38.2,15.96,27.080000000000002,22.240000000000002,555.3,680.87
2013-05-25,0,37.58,16.54,27.06,21.04,539,708.35
2013-05-26,0,36.51,16.06,26.284999999999997,20.45,533.68,685.55
2013-05-27,0,35.21,16.63,25.92,18.580000000000002,508.62,712.51
2013-05-28,0,36.3,16.31,26.305,19.99,530.08,697.44
2013-05-29,0,36.55,18.48,27.515,18.069999999999997,500.52,807.21
2013-05-30,0,38.06,20.2,29.130000000000003,17.860000000000003,494.05,905.06
2013-05-31,0,37.9,20.81,29.354999999999997,17.09,481.51,942.25
2013-06-01,0,41.82,21.85,31.835,19.97,520.58,1008.32
2013-06-02,0,42.9,23.11,33.004999999999995,19.79,513.19,1094.16
2013-06-03,0,41.4,21.76,31.58,19.639999999999997,515.44,1002.11
2013-06-04,0,40.35,20.72,30.535,19.630000000000003,516.68,936.14
2013-06-05,0,40.15,19.63,29.89,20.52,528.35,871.49
2013-06-06,0,42.56,20.77,31.665,21.790000000000003,537.88,939.49
2013-06-07,0,43.76,22.91,33.335,20.849999999999998,519.25,1079.94
2013-06-08,0,43.15,23.15,33.15,20,506.22,1097.16
2013-06-09,0,42.33,20.51,31.42,21.819999999999997,534.46,923.76
2013-06-10,0,43.34,21.02,32.18,22.320000000000004,537.18,954.8
2013-06-11,0,42.91,21.02,31.964999999999996,21.889999999999997,531.45,955.01
2013-06-12,0,43.62,23.15,33.385,20.47,508.64,1096.91
2013-06-13,0,42.04,24.49,33.265,17.55,462.88,1195.25
2013-06-14,0,41.09,24.33,32.71,16.760000000000005,450.13,1183.22
2013-06-15,0,41.89,24.56,33.225,17.330000000000002,459.96,1201.01
2013-06-16,0,42.09,23.19,32.64,18.900000000000002,488.12,1099.85
2013-06-17,0,41.58,22.32,31.95,19.259999999999998,494.12,1039.82
2013-06-18,0,42.31,20.71,31.51,21.6,527.2,935.71
2013-06-19,0,41.69,20.51,31.1,21.179999999999996,521.5,923.53
2013-06-20,0,41.39,20.57,30.98,20.82,517.14,927.21
2013-06-21,0,41.51,19.91,30.71,21.599999999999998,528.43,887.89
2013-06-22,0,41.11,20.26,30.685000000000002,20.849999999999998,518.47,908.25
2013-06-23,0,41.29,19.81,30.549999999999997,21.48,527.32,882.01
2013-06-24,0,40.02,19.9,29.96,20.120000000000005,510.34,887.25
2013-06-25,0,40.67,20.36,30.515,20.310000000000002,511.89,914.31
2013-06-26,0,41.31,20.21,30.76,21.1,521.37,905.48
2013-06-27,0,42.68,22.16,32.42,20.52,508.93,1028.63
2013-06-28,0,45.88,25.23,35.555,20.650000000000002,500.58,1252.86
2013-06-29,0,47.36,27.61,37.485,19.75,480.17,1455.58
2013-06-30,0,46,29.41,37.705,16.59,425.66,1627.53
2013-07-01,0,44.2,29.27,36.735,14.930000000000003,397.55,1613.29
2013-07-02,0,42.16,27.79,34.974999999999994,14.369999999999997,392.99,1471.53
2013-07-03,0,44.23,27.65,35.94,16.58,436.25,1459.02
2013-07-04,0,42.9,28.51,35.705,14.389999999999997,393.86,1539.49
2013-07-05,0,41.47,28.71,35.09,12.759999999999998,360.87,1558.78
2013-07-06,0,43.2,27.35,35.275000000000006,15.850000000000001,430.26,1432.32
2013-07-07,0,44.24,27.2,35.72,17.040000000000003,452.82,1418.84
2013-07-08,0,44.81,28.88,36.845,15.930000000000003,429.56,1574.73
2013-07-09,0,42.32,29.6,35.96,12.719999999999999,365.65,1646.34
2013-07-10,0,40.08,27.33,33.705,12.75,376.95,1430.52
2013-07-11,0,37.46,25.76,31.61,11.7,360.42,1296.04
2013-07-12,0,36.6,26.77,31.685000000000002,9.830000000000002,313.01,1381.26
2013-07-13,0,40.33,25.23,32.78,15.099999999999998,442.73,1252.81
2013-07-14,0,42.71,29.42,36.065,13.29,393.89,1627.97
2013-07-15,0,42.7,28.77,35.735,13.930000000000003,411.35,1563.93
2013-07-16,1.82,39.24,26.52,32.88,12.720000000000002,394.66,1359.18
2013-07-17,1,40.35,26.19,33.27,14.16,429.63,1331.37
2013-07-18,0,41.13,28.3,34.715,12.830000000000002,398.07,1519.5
2013-07-19,2.5,39.69,26.43,33.06,13.259999999999998,312.94,1351.91
2013-07-20,1.67,39.15,25.07,32.11,14.079999999999998,442.4,1240.44
2013-07-21,6.67,34.97,23.56,29.265,11.41,291.93,1126.32
2013-07-22,0,36.39,24.3,30.345,12.09,409.63,1181.08
2013-07-23,0,39.07,25.18,32.125,13.89,451.79,1249.55
2013-07-24,0,40.38,27.08,33.730000000000004,13.300000000000004,437.29,1408.32
2013-07-25,0.86,39.11,25.58,32.345,13.530000000000001,451.03,1281.11
2013-07-26,0,39.31,26.82,33.065,12.490000000000002,429.42,1385.07
2013-07-27,0,40.24,26.73,33.485,13.510000000000002,455.48,1377.67
2013-07-28,0,42.15,26.58,34.364999999999995,15.57,496.16,1364.3
2013-07-29,0,41.4,25.58,33.489999999999995,15.82,505.47,1280.96
2013-07-30,0,41.58,25.96,33.769999999999996,15.619999999999997,500.91,1312.25
2013-07-31,0,42.97,28.43,35.7,14.54,473.95,1531.34
2013-08-01,0,41.82,30.14,35.980000000000004,11.68,409.53,1701.38
2013-08-02,0,39.97,27.69,33.83,12.279999999999998,434.74,1463.12
2013-08-03,0,41.53,25.14,33.335,16.39,516.28,1245.86
2013-08-04,0,40.73,26.97,33.849999999999994,13.759999999999998,465.74,1398.35
2013-08-05,0,38.74,25.92,32.33,12.82,451.41,1309.05
2013-08-06,2.94,33.56,22.97,28.265,10.590000000000003,305.67,1084.24
2013-08-07,0,38.55,22.19,30.369999999999997,16.359999999999996,527.3,1030.58
2013-08-08,0,40.76,21.21,30.985,19.549999999999997,561.36,967.18
2013-08-09,0,42.16,21.29,31.724999999999998,20.869999999999997,567.63,972.31
2013-08-10,0,41.21,22.65,31.93,18.560000000000002,539.99,1062.26
2013-08-11,0,41.19,21.11,31.15,20.08,554.51,960.93
2013-08-12,0,42.37,23.32,32.845,19.049999999999997,535.77,1108.88
2013-08-13,0,41.56,22.6,32.08,18.96,533.77,1058.8
2013-08-14,0,41.74,25.32,33.53,16.42,491.3,1260.6
2013-08-15,0,42.76,27.84,35.3,14.919999999999998,456.37,1476.83
2013-08-16,0,44.45,27.86,36.155,16.590000000000003,480.77,1478.64
2013-08-17,0,44.26,27.64,35.95,16.619999999999997,479.69,1457.98
2013-08-18,0,43.64,26.29,34.965,17.35,491.6,1340.09
2013-08-19,0,42.67,27.6,35.135000000000005,15.07,450.64,1455.03
2013-08-20,0,42.93,27.37,35.15,15.559999999999999,457.02,1433.8
2013-08-21,0,39.53,28.41,33.97,11.120000000000001,360.53,1530.13
2013-08-22,0,39.5,27.33,33.415,12.170000000000002,389.42,1430.57
2013-08-23,0,39.3,24.71,32.004999999999995,14.589999999999996,446.04,1212.69
2013-08-24,0,37.47,25.86,31.665,11.61,378.74,1303.96
2013-08-25,0,33.12,25.33,29.224999999999998,7.789999999999999,274.18,1260.81
2013-08-26,0,38.26,24.44,31.35,13.819999999999997,432.3,1191.38
2013-08-27,1.3,40.77,23.71,32.24,17.060000000000002,486.66,1137.53
2013-08-28,0,40.85,25.18,33.015,15.670000000000002,460.4,1249.27
2013-08-29,0,36.53,24.59,30.560000000000002,11.940000000000001,388.77,1203.26
2013-08-30,0,38.15,25.67,31.91,12.479999999999997,398.68,1288.75
2013-08-31,12.4,38.22,25.11,31.665,13.11,308.72,1243.92
2013-09-01,0,39.62,26.09,32.855,13.529999999999998,415.8,1322.82
2013-09-02,0,38.92,27.2,33.06,11.720000000000002,374.59,1418.87
2013-09-03,0,41.8,25.76,33.78,16.039999999999996,458.97,1295.99
2013-09-04,0,42.52,26.99,34.755,15.530000000000005,444.55,1400.4
2013-09-05,0,43.19,26.53,34.86,16.659999999999997,458.38,1360.67
2013-09-06,0,42.28,27.02,34.65,15.260000000000002,434.7,1402.71
2013-09-07,0,35.58,25.91,30.744999999999997,9.669999999999998,319.92,1308.24
2013-09-08,15.07,31.55,23,27.275,8.55,215.53,1389.16
2013-09-09,30.43,29.36,21.91,25.634999999999998,7.449999999999999,185.36,2034.65
2013-09-10,0,30.79,21.34,26.064999999999998,9.45,310.01,1945.19
2013-09-11,0,33.86,19.8,26.83,14.059999999999999,429.57,1382.26
2013-09-12,0,36.35,20.78,28.565,15.57,451.88,1383.46
2013-09-13,0,37.8,22.49,30.144999999999996,15.309999999999999,438.97,1565.48
2013-09-14,0,39.05,24.63,31.839999999999996,14.419999999999998,412.11,1872.01
2013-09-15,0,39.38,24.44,31.910000000000004,14.940000000000001,420.53,1820.11
2013-09-16,0,40.84,25.33,33.085,15.510000000000005,423.01,1899.9
2013-09-17,0,41.33,27.57,34.45,13.759999999999998,380.13,2365.65
2013-09-18,0,40.58,24.7,32.64,15.879999999999999,428.32,1822.05
2013-09-19,0,38.8,19.94,29.369999999999997,18.859999999999996,480.22,1243.09
2013-09-20,0,39.58,19.39,29.485,20.189999999999998,487.24,1181.15
2013-09-21,0,38.37,22.5,30.435,15.869999999999997,423.82,1642.01
2013-09-22,0,34.27,21.95,28.11,12.320000000000004,360.9,1840.22
2013-09-23,0,35.21,14.26,24.735,20.950000000000003,496.95,872.2
2013-09-24,0,36.43,15.66,26.045,20.77,485.01,970
2013-09-25,0,35.75,17.75,26.75,18,448.01,1199.92
2013-09-26,0,35.32,18.22,26.77,17.1,432.89,1279.35
2013-09-27,0,30.93,17.86,24.395,13.07,366.75,1458.25
2013-09-28,0,32.21,11.95,22.08,20.26,475.62,813.3
2013-09-29,0,33.8,14.12,23.959999999999997,19.68,459.59,955.07
2013-09-30,0,33.75,14.42,24.085,19.33,450.8,992.65
2013-10-01,0,34.85,14.53,24.69,20.32,454.53,987.57
2013-10-02,0,34.12,16.77,25.445,17.349999999999998,411.29,1243.37
2013-10-03,0,33.97,16.34,25.155,17.63,412.82,1211.16
2013-10-04,0,31.11,16.35,23.73,14.759999999999998,368.37,1340.24
2013-10-05,0,29.46,13.18,21.32,16.28,398.33,1052.35
2013-10-06,0,32.72,12.66,22.689999999999998,20.06,438.42,927.25
2013-10-07,0,34.27,13.48,23.875,20.790000000000003,436.89,971.9
2013-10-08,0,33.33,14.57,23.95,18.759999999999998,407.25,1110.46
2013-10-09,0,31.09,16.58,23.835,14.510000000000002,337.51,1448.95
2013-10-10,0,23.28,11.83,17.555,11.450000000000001,287.25,1217.68
2013-10-11,0,25.09,9.67,17.38,15.42,361.81,930.19
2013-10-12,0,28.85,10.22,19.535,18.630000000000003,400.43,881.74
2013-10-13,0,29.7,11.13,20.415,18.57,393.56,942.94
2013-10-14,0,28.3,12.28,20.29,16.020000000000003,355.2,1096.39
2013-10-15,0,28.09,10,19.045,18.09,383.51,890.81
2013-10-16,0,27.87,9.87,18.87,18,379.67,883.94
2013-10-17,0,27.75,9.26,18.505,18.490000000000002,382.29,847.99
2013-10-18,0,28.96,9.5,19.23,19.46,388.79,825.85
2013-10-19,0,29.89,9.39,19.64,20.5,396.47,790.83
2013-10-20,0,29.89,9.74,19.815,20.15,391.18,758.24
2013-10-21,0,30.34,9.86,20.1,20.48,390.32,764.49
2013-10-22,0,32.55,11.11,21.83,21.439999999999998,391.14,816.02
2013-10-23,0,34.08,12.95,23.515,21.13,381.74,930.05
2013-10-24,0,32.46,14.74,23.6,17.72,341.62,1139.43
2013-10-25,0,30.95,12.26,21.605,18.689999999999998,354.83,956.82
2013-10-26,0,31.68,11.37,21.525,20.310000000000002,369.14,873.77
2013-10-27,0,32.1,12.61,22.355,19.490000000000002,354.44,975.46
2013-10-28,0,29.02,15.29,22.155,13.73,273.55,1393.22
2013-10-29,0,24.46,12.31,18.385,12.15,253.5,1230.03
2013-10-30,0,22.54,7.85,15.195,14.69,301.28,853.54
2013-10-31,0,23.49,5.9,14.695,17.589999999999996,340.24,693.49
2013-11-01,0,25.95,5.92,15.934999999999999,20.03,361.59,654.61
2013-11-02,0,31,7.89,19.445,23.11,378.09,694.93
2013-11-03,0,28.32,13.34,20.83,14.98,285.29,1218.54
2013-11-04,0.96,26.94,9.98,18.46,16.96,314.62,935.95
2013-11-05,0,23.01,10.26,16.635,12.750000000000002,255.38,1076.14
2013-11-06,0,25.11,9.15,17.13,15.959999999999999,303.2,902.86
2013-11-07,0,28.43,7.72,18.075,20.71,350.48,731.26
2013-11-08,0,28.81,9.69,19.25,19.119999999999997,330.23,866.94
2013-11-09,0,28.69,9.77,19.23,18.92,323.97,884.55
2013-11-10,0,28.02,10.71,19.365000000000002,17.31,302.97,987.2
2013-11-11,0,31.25,10.79,21.02,20.46,329.87,921.9
2013-11-12,0,32.58,12.97,22.775,19.61,315.97,1085.54
2013-11-13,0,28.54,16.11,22.325,12.43,222.65,1630.96
2013-11-14,0,27.42,12.77,20.095,14.650000000000002,260.14,1236.34
2013-11-15,0,27.87,12.77,20.32,15.100000000000001,264.94,1223.49
2013-11-16,0,23.42,12.82,18.12,10.600000000000001,198.97,1418.85
2013-11-17,0,23.55,9.87,16.71,13.680000000000001,251.43,1067.45
2013-11-18,0,26.4,10.24,18.32,16.159999999999997,281.83,1017.76
2013-11-19,0,25.07,10.63,17.85,14.44,260.19,1096.59
2013-11-20,0,23.65,12.08,17.865,11.569999999999999,217.85,1310.83
2013-11-21,37.4,22.17,11.25,16.71,10.920000000000002,156.94,1334.42
2013-11-22,25.52,16.96,11.14,14.05,5.82,91.61,1324.68
2013-11-23,4.55,14.82,10.18,12.5,4.640000000000001,76.68,1242.28
2013-11-24,1.11,15.53,8.41,11.969999999999999,7.119999999999999,154.73,1102.4
2013-11-25,0,16.21,4.64,10.425,11.57,240.48,850.24
2013-11-26,0,20.53,5.41,12.97,15.120000000000001,285.08,897.19
2013-11-27,0,20.52,9.52,15.02,11,224.49,1188.33
2013-11-28,0,22.03,7.37,14.700000000000001,14.66,274.16,1027.47
2013-11-29,0,22.19,6.7,14.445,15.490000000000002,282.4,980.7
2013-11-30,0,19.46,6.81,13.135,12.650000000000002,250.19,988.11
2013-12-01,0,20.47,7.29,13.879999999999999,13.18,257.27,1021.36
2013-12-02,0,20.19,5.49,12.84,14.700000000000001,279.43,902.49
2013-12-03,0,22.87,6.93,14.9,15.940000000000001,287.19,996.92
2013-12-04,0.84,18.39,8.36,13.375,10.030000000000001,212.69,1099.03
2013-12-05,0,13.36,4.05,8.705,9.309999999999999,206.43,815.74
2013-12-06,0,12.42,-1,5.71,13.42,273.92,567.64
2013-12-07,0,13.95,-1.02,6.465,14.969999999999999,291.69,566.93
2013-12-08,0,14.28,5.12,9.7,9.16,207.42,879.34
2013-12-09,0,12.58,-1.09,5.745,13.67,281.93,559.68
2013-12-10,0,15.43,-0.1,7.665,15.53,299.66,575.65
2013-12-11,0,20.59,1.44,11.015,19.15,321.59,600.64
2013-12-12,0,21.11,4.89,13,16.22,299.31,783.88
2013-12-13,0,18.82,3.63,11.225,15.190000000000001,291.02,738.33
2013-12-14,0,18.71,1.21,9.96,17.5,309.98,609.04
2013-12-15,0,20.25,3.22,11.735,17.03,303.65,699.06
2013-12-16,0,22.72,3.55,13.135,19.169999999999998,313.49,694.14
2013-12-17,0,25.4,5.07,15.235,20.33,315.21,755.44
2013-12-18,0,23.37,7,15.185,16.37,288.19,906.96
2013-12-19,10.5,21.96,6.96,14.46,15,205.61,998.45
2013-12-20,3.46,15.72,8.4,12.06,7.32,122.05,1101.62
2013-12-21,0,14.76,5.96,10.36,8.8,194.2,932.19
2013-12-22,0,15.85,2.5,9.175,13.35,263.31,731.16
2013-12-23,0,18.94,2.29,10.615,16.650000000000002,291.48,718.6
2013-12-24,0,19.76,3.5,11.63,16.26,284.23,783.98
2013-12-25,0,20.86,2.9,11.879999999999999,17.96,296.76,737.46
2013-12-26,0,20.35,5.9,13.125,14.450000000000001,262.37,928.25
